Time (s),x Accel,y Accel,z Accel,x Vel,y Vel,x Dis,y Dis,Interval Index Range,Interval #,Last Interval Value X,Last Interval Value Y,Offset X,Offset Y,Corrected x Dis,Corrected y Dis
49.7,0.110533045,0.016350249,0,0.475845339,-0.189225696,1.404112103,-0.703976973,,,,,,,13.53194329,-0.703976973
49.7,0.113025567,0.013697757,0,0.475845339,-0.189225696,1.404112103,-0.703976973,,,,,,,13.53194329,-0.703976973
49.8,0.11527665,0.010938515,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.117268893,0.008068951,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.118984415,0.005088801,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.120405137,0.002001773,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.1215135,-0.001184157,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.122293588,-0.004456939,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.122732454,-0.007801063,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.122821324,-0.011198552,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.122556515,-0.014630189,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.8,0.12194003,-0.018076731,0,0.487991326,-0.191205527,1.428511669,-0.713537249,,,,,,,13.55634285,-0.713537249
49.9,0.120979706,-0.021519896,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.119688859,-0.024943022,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.118085593,-0.02833139,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.116192037,-0.031672047,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.114033725,-0.034953061,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.111639165,-0.03816246,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.109039753,-0.041287328,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.106270496,-0.04431366,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.103371511,-0.047227381,0,0,0,0,0,,,,,,,13.55634285,0
49.9,0.100389307,-0.05001579,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.097376608,-0.052668406,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.094390677,-0.055177277,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.09149068,-0.057537001,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.088734112,-0.059743964,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.086172508,-0.061794757,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.083847743,-0.063684674,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.08179021,-0.065407015,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.080019135,-0.066953254,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.078544802,-0.068314178,0,0.007693627,-0.006996589,0.001593357,-0.001407323,,,,,,,13.55793621,-0.001407323
50,0.077371684,-0.069481655,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.076500847,-0.070450134,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.075931024,-0.071217487,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.075659133,-0.07178567,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.075680695,-0.072161078,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.075989819,-0.072354113,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.076578817,-0.072378019,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.07743794,-0.072247528,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.078555263,-0.07197758,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.079916327,-0.071582131,0,0.015933568,-0.014073235,0.004228509,-0.003409938,,,,,,,13.56057136,-0.003409938
50.1,0.081503492,-0.071073128,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.083295344,-0.070459782,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.085266414,-0.069748197,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.087387192,-0.068941317,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.089624334,-0.068039167,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.091940969,-0.067039315,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.094297105,-0.065937401,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.096650087,-0.064727712,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.098955142,-0.063403708,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.101166192,-0.061958338,0,0.026351517,-0.020026149,0.007932724,-0.005757157,,,,,,,13.56427558,-0.005757157
50.2,0.103236954,-0.060384261,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.105122016,-0.058674021,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.106777725,-0.05682018,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.108163055,-0.054815529,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.109240427,-0.052653404,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.109976286,-0.050327947,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.110341664,-0.04783431,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.110313247,-0.045168899,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.109874836,-0.04232973,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.109018629,-0.039317006,0,0.037042151,-0.023472189,0.01239469,-0.00806172,,,,,,,13.56873754,-0.00806172
50.3,0.107745878,-0.036133876,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.106066808,-0.03278692,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.10399996,-0.02928622,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.101571361,-0.025645243,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.098813703,-0.021880492,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.095765176,-0.018010748,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.092467785,-0.014056,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.088965736,-0.010036302,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.085304686,-0.005970963,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.081531962,-0.001878656,0,0.044619666,-0.023045627,0.017331823,-0.009969478,,,,,,,13.57367468,-0.009969478
50.4,0.07769724,0.00222164,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.073853058,0.006309595,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.070054953,0.01036279,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.06636111,0.01435647,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.062831206,0.018264027,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.059524421,0.022057939,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.056497077,0.025710559,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.053799964,0.029194774,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.051475234,0.032484833,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.049553566,0.035557203,0,0.049371327,-0.019077576,0.022826495,-0.011355921,,,,,,,13.57916935,-0.011355921
50.5,0.048053033,0.038391247,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.046980193,0.040969773,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.046332536,0.043279541,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.046101047,0.045311795,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.046272217,0.047062819,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.046829224,0.048534282,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.047752204,0.049733169,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.049017982,0.050671241,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.050599736,0.051364179,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.052466945,0.051830747,0,0.054946719,-0.013864435,0.02915753,-0.012265574,,,,,,,13.58550038,-0.012265574
50.6,0.054586027,0.052092061,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.056921811,0.05217076,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.059439176,0.052090077,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.062104096,0.051873016,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.064883937,0.051541601,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.067747308,0.051116027,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.070663739,0.050613809,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.073603352,0.050049041,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.076536568,0.049431797,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.079433966,0.048767747,0,0.063310348,-0.009096527,0.036511467,-0.012817937,,,,,,,13.59285432,-0.012817937
50.7,0.082266495,0.048058116,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.085006081,0.047300045,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.087626452,0.0464873,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.090103896,0.045611042,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.092417602,0.044660419,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.094549327,0.043623012,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.096482575,0.042485166,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.098201769,0.041232417,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.099691818,0.039850389,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.10093835,0.038326046,0,0.073539369,-0.005523633,0.044824563,-0.013286493,,,,,,,13.60116742,-0.013286493
50.8,0.101928522,0.036648531,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.10265189,0.034809343,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.103100823,0.032802049,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.103270528,0.030621711,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.103159097,0.028264183,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.102767671,0.025725613,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.10210054,0.023002326,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.101164971,0.020091045,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.099970844,0.0169894,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.098530466,0.013696605,0,0.083130963,-0.004685556,0.053848336,-0.014089063,,,,,,,13.61019119,-0.014089063
50.9,0.096858715,0.010214249,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.094973163,0.006547291,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.092893712,0.002705335,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.090641757,-0.001296019,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.08823959,-0.005434269,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.085710942,-0.009680203,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.08308286,-0.013999522,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.080387891,-0.018355646,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.077665328,-0.022712911,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.074960917,-0.027039226,0,0.090237728,-0.008025701,0.063459568,-0.015568069,,,,,,,13.61980242,-0.015568069
51,0.072325124,-0.031307485,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.069810182,-0.035495408,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.067466439,-0.039584017,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.06533887,-0.043555487,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.063464626,-0.0473913,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.061871938,-0.051071504,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.060580368,-0.054575288,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.05960214,-0.057882382,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.058943912,-0.060974541,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.058608183,-0.063836683,0,0.096112323,-0.014790064,0.073826215,-0.017836757,,,,,,,13.63016907,-0.017836757
51.1,0.058594065,-0.066457515,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.058897833,-0.068829743,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.059513592,-0.070949981,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.060433746,-0.072818236,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.061648787,-0.074436873,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.063146496,-0.075809255,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.064911041,-0.076938423,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.066922422,-0.077825985,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.06915648,-0.078471296,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.071585494,-0.078871281,0,0.103666476,-0.022686881,0.085212778,-0.020756828,,,,,,,13.64155563,-0.020756828
51.2,0.074178972,-0.079021086,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.076904091,-0.078915262,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.079725758,-0.078549058,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.082606625,-0.07791947,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.085507333,-0.077025963,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.088387093,-0.075870824,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.091204477,-0.074458998,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.093918148,-0.072797606,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.09648749,-0.070895617,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.098873181,-0.068763754,0,0.113865623,-0.029200703,0.097631288,-0.023999237,,,,,,,13.65397414,-0.023999237
51.3,0.101037642,-0.066414492,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.102945294,-0.063861948,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.104562729,-0.061121411,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.105858976,-0.058208457,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.106806024,-0.055138043,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.107379485,-0.051923986,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.107559207,-0.048578924,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.107330038,-0.045114823,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.106682908,-0.041543864,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.105615908,-0.037879321,0,0.124185103,-0.03242409,0.110757513,-0.027191076,,,,,,,13.66710037,-0.027191076
51.4,0.104135032,-0.034136192,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.102254574,-0.030331549,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.09999708,-0.026484455,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.097392573,-0.022615389,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.09447689,-0.018745254,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.091289456,-0.014894386,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.08787129,-0.011082135,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.08426392,-0.007327188,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.080509379,-0.003648479,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.076651018,-6.63E-05,0,0.13126225,-0.031918392,0.124290102,-0.030115645,,,,,,,13.68063296,-0.030115645
51.5,0.072734519,0.003397002,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.06880842,0.006716967,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.064923898,0.009867958,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.061133958,0.012824372,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.057492255,0.015561721,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.054051499,0.01805733,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.050861267,0.020291135,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.047965426,0.022246642,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.045399996,0.023911617,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.043192083,0.025278391,0,0.135325892,-0.02924569,0.138261235,-0.032816196,,,,,,,13.69460409,-0.032816196
51.6,0.041359825,0.026343982,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.039913021,0.027110056,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.038854139,0.027582756,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.038179418,0.02777268,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.03787986,0.027695091,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.037942087,0.027370049,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.038348991,0.026822146,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.03908004,0.026079796,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.040111538,0.025174128,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.041417261,0.024137635,0,0.139711327,-0.027005507,0.152909265,-0.035405081,,,,,,,13.70925212,-0.035405081
51.7,0.042969367,0.02300279,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.044739321,0.021800861,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.046698826,0.020561009,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.048820685,0.019309622,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.051079491,0.018069784,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.053452141,0.016860698,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.055917975,0.015697005,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.058458354,0.014588248,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.061055875,0.013538804,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.063693708,0.01254823,0,0.146480305,-0.025888856,0.168469258,-0.037972149,,,,,,,13.72481211,-0.037972149
51.8,0.066355305,0.011611804,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.069024253,0.01072122,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.071684072,0.009865479,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.0743179,0.009031816,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.076908042,0.008206516,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.079435526,0.007375674,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.081879849,0.006525988,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.084218929,0.005645421,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.086429146,0.004723598,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.088485455,0.003752126,0,0.155599929,-0.02567068,0.184966854,-0.040655426,,,,,,,13.74130971,-0.040655426
51.9,0.090361646,0.002724948,0,0.164975953,-0.026832767,0.202193232,-0.043682312,,,,,,,13.75853609,-0.043682312
