epoch (ms),time (-09:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1550085150310,2019-02-13T12:12:30.310,2.612,0.213,-0.074,0.876
1550085150311,2019-02-13T12:12:30.311,2.613,0.207,-0.061,0.917
1550085150313,2019-02-13T12:12:30.313,2.615,0.220,-0.037,0.823
1550085150314,2019-02-13T12:12:30.314,2.616,0.215,-0.042,0.851
1550085150316,2019-02-13T12:12:30.316,2.618,0.202,-0.031,0.907
1550085150317,2019-02-13T12:12:30.317,2.619,0.216,-0.020,0.812
1550085150319,2019-02-13T12:12:30.319,2.621,0.202,-0.022,0.879
1550085150319,2019-02-13T12:12:30.319,2.621,0.216,-0.019,0.843
1550085150320,2019-02-13T12:12:30.320,2.622,0.217,-0.023,0.857
1550085150322,2019-02-13T12:12:30.322,2.624,0.215,-0.013,0.839
1550085150323,2019-02-13T12:12:30.323,2.625,0.223,-0.025,0.837
1550085150324,2019-02-13T12:12:30.324,2.626,0.219,-0.018,0.841
1550085150326,2019-02-13T12:12:30.326,2.628,0.222,-0.034,0.860
1550085150327,2019-02-13T12:12:30.327,2.629,0.218,-0.023,0.849
1550085150327,2019-02-13T12:12:30.327,2.629,0.221,-0.025,0.831
1550085150329,2019-02-13T12:12:30.329,2.631,0.215,-0.020,0.888
1550085150330,2019-02-13T12:12:30.330,2.632,0.229,-0.005,0.799
1550085150332,2019-02-13T12:12:30.332,2.634,0.218,-0.010,0.864
1550085150333,2019-02-13T12:12:30.333,2.635,0.229,-0.022,0.826
1550085150335,2019-02-13T12:12:30.335,2.637,0.223,-0.039,0.896
1550085150336,2019-02-13T12:12:30.336,2.638,0.215,-0.007,0.846
1550085150336,2019-02-13T12:12:30.336,2.638,0.178,-0.002,0.822
1550085150338,2019-02-13T12:12:30.338,2.640,0.167,-0.018,0.875
1550085150339,2019-02-13T12:12:30.339,2.641,0.174,-0.021,0.841
1550085150341,2019-02-13T12:12:30.341,2.643,0.178,-0.029,0.854
1550085150342,2019-02-13T12:12:30.342,2.644,0.199,-0.083,0.895
1550085150344,2019-02-13T12:12:30.344,2.646,0.208,-0.106,0.912
1550085150345,2019-02-13T12:12:30.345,2.647,0.223,-0.115,0.892
1550085150345,2019-02-13T12:12:30.345,2.647,0.225,-0.139,0.934
1550085150346,2019-02-13T12:12:30.346,2.648,0.229,-0.138,0.924
1550085150348,2019-02-13T12:12:30.348,2.650,0.230,-0.134,0.933
1550085150349,2019-02-13T12:12:30.349,2.651,0.220,-0.105,0.926
1550085150351,2019-02-13T12:12:30.351,2.653,0.212,-0.047,0.904
1550085150352,2019-02-13T12:12:30.352,2.654,0.231,-0.049,0.876
1550085150354,2019-02-13T12:12:30.354,2.656,0.217,-0.017,0.884
1550085150354,2019-02-13T12:12:30.354,2.656,0.215,-0.016,0.872
1550085150355,2019-02-13T12:12:30.355,2.657,0.217,-0.001,0.864
1550085150357,2019-02-13T12:12:30.357,2.659,0.218,0.001,0.841
1550085150358,2019-02-13T12:12:30.358,2.660,0.223,-0.010,0.848
1550085150360,2019-02-13T12:12:30.360,2.662,0.228,-0.008,0.863
1550085150361,2019-02-13T12:12:30.361,2.663,0.235,-0.025,0.854
1550085150361,2019-02-13T12:12:30.361,2.663,0.226,-0.033,0.881
1550085150363,2019-02-13T12:12:30.363,2.665,0.226,-0.035,0.870
1550085150364,2019-02-13T12:12:30.364,2.666,0.238,-0.054,0.862
1550085150365,2019-02-13T12:12:30.365,2.667,0.234,-0.053,0.894
1550085150367,2019-02-13T12:12:30.367,2.669,0.256,-0.073,0.889
1550085150368,2019-02-13T12:12:30.368,2.670,0.243,-0.063,0.882
1550085150370,2019-02-13T12:12:30.370,2.672,0.262,-0.078,0.883
1550085150370,2019-02-13T12:12:30.370,2.672,0.252,-0.062,0.889
1550085150371,2019-02-13T12:12:30.371,2.673,0.262,-0.070,0.884
1550085150373,2019-02-13T12:12:30.373,2.675,0.264,-0.066,0.892
1550085150374,2019-02-13T12:12:30.374,2.676,0.268,-0.054,0.876
1550085150376,2019-02-13T12:12:30.376,2.678,0.267,-0.050,0.881
1550085150377,2019-02-13T12:12:30.377,2.679,0.264,-0.045,0.877
1550085150379,2019-02-13T12:12:30.379,2.681,0.261,-0.031,0.876
1550085150380,2019-02-13T12:12:30.380,2.682,0.271,-0.036,0.873
1550085150380,2019-02-13T12:12:30.380,2.682,0.272,-0.040,0.872
1550085150382,2019-02-13T12:12:30.382,2.684,0.264,-0.033,0.862
1550085150383,2019-02-13T12:12:30.383,2.685,0.277,-0.046,0.868
1550085150385,2019-02-13T12:12:30.385,2.687,0.277,-0.047,0.870
1550085150386,2019-02-13T12:12:30.386,2.688,0.273,-0.049,0.868
1550085150387,2019-02-13T12:12:30.387,2.689,0.271,-0.052,0.877
1550085150387,2019-02-13T12:12:30.387,2.689,0.275,-0.062,0.879
1550085150389,2019-02-13T12:12:30.389,2.691,0.278,-0.060,0.881
1550085150390,2019-02-13T12:12:30.390,2.692,0.275,-0.050,0.871
1550085150392,2019-02-13T12:12:30.392,2.694,0.274,-0.048,0.867
1550085150393,2019-02-13T12:12:30.393,2.695,0.281,-0.055,0.874
1550085150395,2019-02-13T12:12:30.395,2.697,0.286,-0.062,0.886
1550085150396,2019-02-13T12:12:30.396,2.698,0.292,-0.063,0.879
1550085150396,2019-02-13T12:12:30.396,2.698,0.287,-0.071,0.887
1550085150398,2019-02-13T12:12:30.398,2.700,0.293,-0.076,0.890
1550085150399,2019-02-13T12:12:30.399,2.701,0.297,-0.077,0.890
1550085150401,2019-02-13T12:12:30.401,2.703,0.296,-0.074,0.895
1550085150402,2019-02-13T12:12:30.402,2.704,0.302,-0.072,0.897
1550085150404,2019-02-13T12:12:30.404,2.706,0.303,-0.061,0.895
1550085150405,2019-02-13T12:12:30.405,2.707,0.305,-0.059,0.903
1550085150405,2019-02-13T12:12:30.405,2.707,0.305,-0.058,0.907
1550085150407,2019-02-13T12:12:30.407,2.709,0.300,-0.048,0.902
1550085150408,2019-02-13T12:12:30.408,2.710,0.298,-0.043,0.905
1550085150409,2019-02-13T12:12:30.409,2.711,0.298,-0.036,0.898
1550085150411,2019-02-13T12:12:30.411,2.713,0.291,-0.030,0.897
1550085150412,2019-02-13T12:12:30.412,2.714,0.289,-0.028,0.904
1550085150414,2019-02-13T12:12:30.414,2.716,0.287,-0.026,0.902
1550085150414,2019-02-13T12:12:30.414,2.716,0.281,-0.023,0.904
1550085150415,2019-02-13T12:12:30.415,2.717,0.278,-0.024,0.911
1550085150417,2019-02-13T12:12:30.417,2.719,0.272,-0.026,0.916
1550085150418,2019-02-13T12:12:30.418,2.720,0.272,-0.026,0.915
1550085150420,2019-02-13T12:12:30.420,2.722,0.272,-0.024,0.931
1550085150421,2019-02-13T12:12:30.421,2.723,0.272,-0.028,0.926
1550085150421,2019-02-13T12:12:30.421,2.723,0.267,-0.026,0.924
1550085150423,2019-02-13T12:12:30.423,2.725,0.265,-0.030,0.930
1550085150424,2019-02-13T12:12:30.424,2.726,0.262,-0.035,0.940
1550085150426,2019-02-13T12:12:30.426,2.728,0.265,-0.036,0.937
1550085150427,2019-02-13T12:12:30.427,2.729,0.259,-0.037,0.948
1550085150428,2019-02-13T12:12:30.428,2.730,0.259,-0.032,0.942
1550085150430,2019-02-13T12:12:30.430,2.732,0.254,-0.037,0.951
1550085150430,2019-02-13T12:12:30.430,2.732,0.259,-0.051,0.948
1550085150431,2019-02-13T12:12:30.431,2.733,0.255,-0.051,0.955
1550085150433,2019-02-13T12:12:30.433,2.735,0.254,-0.051,0.957
1550085150434,2019-02-13T12:12:30.434,2.736,0.253,-0.056,0.957
1550085150436,2019-02-13T12:12:30.436,2.738,0.253,-0.053,0.961
1550085150437,2019-02-13T12:12:30.437,2.739,0.251,-0.053,0.960
1550085150439,2019-02-13T12:12:30.439,2.741,0.248,-0.054,0.963
1550085150439,2019-02-13T12:12:30.439,2.741,0.251,-0.061,0.974
1550085150440,2019-02-13T12:12:30.440,2.742,0.250,-0.058,0.969
1550085150442,2019-02-13T12:12:30.442,2.744,0.251,-0.061,0.972
1550085150443,2019-02-13T12:12:30.443,2.745,0.245,-0.060,0.971
1550085150445,2019-02-13T12:12:30.445,2.747,0.251,-0.063,0.983
1550085150446,2019-02-13T12:12:30.446,2.748,0.258,-0.062,0.977
1550085150448,2019-02-13T12:12:30.448,2.750,0.257,-0.068,0.983
1550085150448,2019-02-13T12:12:30.448,2.750,0.252,-0.062,0.984
1550085150449,2019-02-13T12:12:30.449,2.751,0.253,-0.070,0.985
1550085150450,2019-02-13T12:12:30.450,2.752,0.252,-0.064,0.979
1550085150452,2019-02-13T12:12:30.452,2.754,0.260,-0.069,0.985
1550085150453,2019-02-13T12:12:30.453,2.755,0.259,-0.068,0.994
1550085150455,2019-02-13T12:12:30.455,2.757,0.256,-0.065,0.995
1550085150456,2019-02-13T12:12:30.456,2.758,0.262,-0.070,1.001
1550085150458,2019-02-13T12:12:30.458,2.760,0.261,-0.072,0.995
1550085150458,2019-02-13T12:12:30.458,2.760,0.257,-0.075,0.999
1550085150459,2019-02-13T12:12:30.459,2.761,0.259,-0.072,1.001
1550085150461,2019-02-13T12:12:30.461,2.763,0.259,-0.071,1.008
1550085150462,2019-02-13T12:12:30.462,2.764,0.262,-0.082,1.010
1550085150464,2019-02-13T12:12:30.464,2.766,0.272,-0.082,1.016
1550085150465,2019-02-13T12:12:30.465,2.767,0.264,-0.072,1.019
1550085150465,2019-02-13T12:12:30.465,2.767,0.270,-0.074,1.004
1550085150467,2019-02-13T12:12:30.467,2.769,0.269,-0.076,1.016
1550085150468,2019-02-13T12:12:30.468,2.770,0.269,-0.082,1.015
1550085150469,2019-02-13T12:12:30.469,2.771,0.267,-0.077,1.021
1550085150471,2019-02-13T12:12:30.471,2.773,0.272,-0.078,1.022
1550085150472,2019-02-13T12:12:30.472,2.774,0.272,-0.077,1.020
1550085150474,2019-02-13T12:12:30.474,2.776,0.273,-0.081,1.019
1550085150474,2019-02-13T12:12:30.474,2.776,0.269,-0.082,1.024
1550085150475,2019-02-13T12:12:30.475,2.777,0.272,-0.078,1.024
1550085150477,2019-02-13T12:12:30.477,2.779,0.271,-0.079,1.023
1550085150478,2019-02-13T12:12:30.478,2.780,0.269,-0.078,1.026
1550085150480,2019-02-13T12:12:30.480,2.782,0.274,-0.077,1.030
1550085150481,2019-02-13T12:12:30.481,2.783,0.271,-0.075,1.020
1550085150483,2019-02-13T12:12:30.483,2.785,0.272,-0.077,1.025
1550085150483,2019-02-13T12:12:30.483,2.785,0.263,-0.084,1.036
1550085150484,2019-02-13T12:12:30.484,2.786,0.269,-0.083,1.040
1550085150486,2019-02-13T12:12:30.486,2.788,0.259,-0.088,1.038
1550085150487,2019-02-13T12:12:30.487,2.789,0.262,-0.082,1.045
1550085150489,2019-02-13T12:12:30.489,2.791,0.260,-0.081,1.043
1550085150490,2019-02-13T12:12:30.490,2.792,0.260,-0.083,1.051
1550085150490,2019-02-13T12:12:30.490,2.792,0.254,-0.080,1.053
1550085150491,2019-02-13T12:12:30.491,2.793,0.254,-0.078,1.053
1550085150493,2019-02-13T12:12:30.493,2.795,0.247,-0.072,1.048
1550085150494,2019-02-13T12:12:30.494,2.796,0.254,-0.070,1.047
1550085150496,2019-02-13T12:12:30.496,2.798,0.252,-0.068,1.044
1550085150497,2019-02-13T12:12:30.497,2.799,0.250,-0.061,1.050
1550085150499,2019-02-13T12:12:30.499,2.801,0.251,-0.052,1.053
1550085150500,2019-02-13T12:12:30.500,2.802,0.247,-0.051,1.048
1550085150500,2019-02-13T12:12:30.500,2.802,0.252,-0.046,1.044
1550085150502,2019-02-13T12:12:30.502,2.804,0.255,-0.044,1.038
1550085150503,2019-02-13T12:12:30.503,2.805,0.253,-0.042,1.042
1550085150505,2019-02-13T12:12:30.505,2.807,0.256,-0.041,1.034
1550085150506,2019-02-13T12:12:30.506,2.808,0.251,-0.041,1.022
1550085150508,2019-02-13T12:12:30.508,2.810,0.248,-0.049,1.027
1550085150508,2019-02-13T12:12:30.508,2.810,0.246,-0.046,1.019
1550085150509,2019-02-13T12:12:30.509,2.811,0.260,-0.045,1.024
1550085150511,2019-02-13T12:12:30.511,2.813,0.257,-0.041,1.026
1550085150512,2019-02-13T12:12:30.512,2.814,0.259,-0.043,1.025
1550085150513,2019-02-13T12:12:30.513,2.815,0.263,-0.040,1.021
1550085150515,2019-02-13T12:12:30.515,2.817,0.263,-0.032,1.017
1550085150516,2019-02-13T12:12:30.516,2.818,0.259,-0.038,1.025
1550085150516,2019-02-13T12:12:30.516,2.818,0.263,-0.040,1.025
1550085150518,2019-02-13T12:12:30.518,2.820,0.256,-0.041,1.024
1550085150519,2019-02-13T12:12:30.519,2.821,0.257,-0.042,1.013
1550085150521,2019-02-13T12:12:30.521,2.823,0.254,-0.047,1.020
1550085150522,2019-02-13T12:12:30.522,2.824,0.257,-0.046,1.016
1550085150524,2019-02-13T12:12:30.524,2.826,0.257,-0.045,1.015
1550085150525,2019-02-13T12:12:30.525,2.827,0.255,-0.050,1.013
1550085150525,2019-02-13T12:12:30.525,2.827,0.254,-0.044,1.013
1550085150527,2019-02-13T12:12:30.527,2.829,0.259,-0.044,1.008
1550085150528,2019-02-13T12:12:30.528,2.830,0.258,-0.047,1.010
1550085150530,2019-02-13T12:12:30.530,2.832,0.259,-0.040,1.010
1550085150531,2019-02-13T12:12:30.531,2.833,0.254,-0.039,1.004
1550085150532,2019-02-13T12:12:30.532,2.834,0.254,-0.033,1.008
1550085150534,2019-02-13T12:12:30.534,2.836,0.251,-0.031,1.000
1550085150534,2019-02-13T12:12:30.534,2.836,0.252,-0.037,0.998
1550085150535,2019-02-13T12:12:30.535,2.837,0.255,-0.031,0.995
1550085150537,2019-02-13T12:12:30.537,2.839,0.255,-0.027,0.988
1550085150538,2019-02-13T12:12:30.538,2.840,0.251,-0.027,0.984
1550085150540,2019-02-13T12:12:30.540,2.842,0.250,-0.028,0.991
1550085150541,2019-02-13T12:12:30.541,2.843,0.250,-0.025,0.988
1550085150543,2019-02-13T12:12:30.543,2.845,0.249,-0.029,0.990
1550085150543,2019-02-13T12:12:30.543,2.845,0.246,-0.027,0.982
1550085150544,2019-02-13T12:12:30.544,2.846,0.247,-0.027,0.975
1550085150546,2019-02-13T12:12:30.546,2.848,0.252,-0.023,0.980
1550085150547,2019-02-13T12:12:30.547,2.849,0.258,-0.019,0.979
1550085150549,2019-02-13T12:12:30.549,2.851,0.255,-0.015,0.975
1550085150550,2019-02-13T12:12:30.550,2.852,0.257,-0.014,0.982
1550085150550,2019-02-13T12:12:30.550,2.852,0.252,-0.016,0.965
1550085150552,2019-02-13T12:12:30.552,2.854,0.254,-0.014,0.969
1550085150553,2019-02-13T12:12:30.553,2.855,0.251,-0.015,0.966
1550085150554,2019-02-13T12:12:30.554,2.856,0.258,-0.016,0.956
1550085150556,2019-02-13T12:12:30.556,2.858,0.255,-0.017,0.967
1550085150557,2019-02-13T12:12:30.557,2.859,0.255,-0.012,0.969
1550085150559,2019-02-13T12:12:30.559,2.861,0.252,-0.012,0.965
1550085150559,2019-02-13T12:12:30.559,2.861,0.252,-0.016,0.961
1550085150560,2019-02-13T12:12:30.560,2.862,0.254,-0.011,0.958
1550085150562,2019-02-13T12:12:30.562,2.864,0.252,-0.019,0.965
1550085150563,2019-02-13T12:12:30.563,2.865,0.256,-0.015,0.954
1550085150565,2019-02-13T12:12:30.565,2.867,0.251,-0.016,0.960
1550085150566,2019-02-13T12:12:30.566,2.868,0.256,-0.011,0.966
1550085150568,2019-02-13T12:12:30.568,2.870,0.255,-0.014,0.960
1550085150568,2019-02-13T12:12:30.568,2.870,0.259,-0.021,0.957
1550085150569,2019-02-13T12:12:30.569,2.871,0.256,-0.019,0.960
1550085150571,2019-02-13T12:12:30.571,2.873,0.253,-0.012,0.960
1550085150572,2019-02-13T12:12:30.572,2.874,0.256,-0.021,0.963
1550085150573,2019-02-13T12:12:30.573,2.875,0.254,-0.019,0.962
1550085150575,2019-02-13T12:12:30.575,2.877,0.255,-0.018,0.968
1550085150576,2019-02-13T12:12:30.576,2.878,0.257,-0.019,0.964
1550085150576,2019-02-13T12:12:30.576,2.878,0.255,-0.021,0.963
1550085150578,2019-02-13T12:12:30.578,2.880,0.260,-0.017,0.959
1550085150579,2019-02-13T12:12:30.579,2.881,0.261,-0.020,0.963
1550085150581,2019-02-13T12:12:30.581,2.883,0.257,-0.019,0.968
1550085150582,2019-02-13T12:12:30.582,2.884,0.263,-0.019,0.965
1550085150584,2019-02-13T12:12:30.584,2.886,0.259,-0.019,0.968
1550085150585,2019-02-13T12:12:30.585,2.887,0.251,-0.016,0.967
1550085150585,2019-02-13T12:12:30.585,2.887,0.251,-0.020,0.967
1550085150587,2019-02-13T12:12:30.587,2.889,0.255,-0.024,0.970
1550085150588,2019-02-13T12:12:30.588,2.890,0.252,-0.018,0.966
1550085150590,2019-02-13T12:12:30.590,2.892,0.247,-0.017,0.962
1550085150591,2019-02-13T12:12:30.591,2.893,0.254,-0.016,0.968
1550085150593,2019-02-13T12:12:30.593,2.895,0.252,-0.021,0.973
1550085150594,2019-02-13T12:12:30.594,2.896,0.258,-0.023,0.974
1550085150594,2019-02-13T12:12:30.594,2.896,0.248,-0.022,0.974
1550085150595,2019-02-13T12:12:30.595,2.897,0.251,-0.024,0.971
1550085150597,2019-02-13T12:12:30.597,2.899,0.253,-0.022,0.979
1550085150598,2019-02-13T12:12:30.598,2.900,0.256,-0.020,0.973
1550085150600,2019-02-13T12:12:30.600,2.902,0.253,-0.019,0.973
1550085150601,2019-02-13T12:12:30.601,2.903,0.257,-0.026,0.971
1550085150603,2019-02-13T12:12:30.603,2.905,0.258,-0.023,0.976
1550085150603,2019-02-13T12:12:30.603,2.905,0.254,-0.021,0.978
1550085150604,2019-02-13T12:12:30.604,2.906,0.254,-0.021,0.980
1550085150606,2019-02-13T12:12:30.606,2.908,0.259,-0.018,0.978
1550085150607,2019-02-13T12:12:30.607,2.909,0.249,-0.016,0.977
1550085150609,2019-02-13T12:12:30.609,2.911,0.258,-0.018,0.970
1550085150610,2019-02-13T12:12:30.610,2.912,0.260,-0.020,0.976
1550085150610,2019-02-13T12:12:30.610,2.912,0.257,-0.018,0.979
1550085150612,2019-02-13T12:12:30.612,2.914,0.257,-0.015,0.975
1550085150613,2019-02-13T12:12:30.613,2.915,0.258,-0.016,0.973
1550085150615,2019-02-13T12:12:30.615,2.917,0.263,-0.015,0.976
1550085150616,2019-02-13T12:12:30.616,2.918,0.263,-0.013,0.980
1550085150617,2019-02-13T12:12:30.617,2.919,0.260,-0.019,0.975
1550085150619,2019-02-13T12:12:30.619,2.921,0.262,-0.010,0.983
1550085150619,2019-02-13T12:12:30.619,2.921,0.265,-0.009,0.983
1550085150622,2019-02-13T12:12:30.622,2.924,0.266,-0.006,0.979
1550085150622,2019-02-13T12:12:30.622,2.924,0.261,-0.007,0.976
1550085150623,2019-02-13T12:12:30.623,2.925,0.262,-0.010,0.982
1550085150625,2019-02-13T12:12:30.625,2.927,0.267,-0.009,0.978
1550085150626,2019-02-13T12:12:30.626,2.928,0.266,-0.011,0.973
1550085150628,2019-02-13T12:12:30.628,2.930,0.264,-0.009,0.972
1550085150628,2019-02-13T12:12:30.628,2.930,0.271,-0.013,0.974
1550085150629,2019-02-13T12:12:30.629,2.931,0.262,-0.012,0.976
1550085150631,2019-02-13T12:12:30.631,2.933,0.266,-0.012,0.972
1550085150632,2019-02-13T12:12:30.632,2.934,0.265,-0.017,0.969
1550085150634,2019-02-13T12:12:30.634,2.936,0.265,-0.016,0.974
1550085150635,2019-02-13T12:12:30.635,2.937,0.266,-0.018,0.977
1550085150636,2019-02-13T12:12:30.636,2.938,0.261,-0.021,0.974
1550085150636,2019-02-13T12:12:30.636,2.938,0.255,-0.021,0.966
1550085150638,2019-02-13T12:12:30.638,2.940,0.261,-0.022,0.976
1550085150639,2019-02-13T12:12:30.639,2.941,0.256,-0.021,0.976
1550085150641,2019-02-13T12:12:30.641,2.943,0.266,-0.021,0.969
1550085150642,2019-02-13T12:12:30.642,2.944,0.262,-0.022,0.974
1550085150644,2019-02-13T12:12:30.644,2.946,0.256,-0.022,0.971
1550085150645,2019-02-13T12:12:30.645,2.947,0.255,-0.022,0.967
1550085150645,2019-02-13T12:12:30.645,2.947,0.255,-0.024,0.970
1550085150647,2019-02-13T12:12:30.647,2.949,0.256,-0.018,0.972
1550085150648,2019-02-13T12:12:30.648,2.950,0.260,-0.016,0.965
1550085150650,2019-02-13T12:12:30.650,2.952,0.256,-0.016,0.972
1550085150651,2019-02-13T12:12:30.651,2.953,0.257,-0.017,0.965
1550085150653,2019-02-13T12:12:30.653,2.955,0.259,-0.016,0.969
1550085150654,2019-02-13T12:12:30.654,2.956,0.259,-0.018,0.961
1550085150654,2019-02-13T12:12:30.654,2.956,0.255,-0.018,0.968
1550085150656,2019-02-13T12:12:30.656,2.958,0.254,-0.015,0.970
1550085150657,2019-02-13T12:12:30.657,2.959,0.239,-0.009,0.966
1550085150658,2019-02-13T12:12:30.658,2.960,0.244,-0.007,0.972
1550085150660,2019-02-13T12:12:30.660,2.962,0.242,-0.009,0.976
1550085150661,2019-02-13T12:12:30.661,2.963,0.246,-0.015,0.970
1550085150663,2019-02-13T12:12:30.663,2.965,0.251,-0.014,0.961
1550085150663,2019-02-13T12:12:30.663,2.965,0.254,-0.024,0.967
1550085150664,2019-02-13T12:12:30.664,2.966,0.253,-0.022,0.967
1550085150666,2019-02-13T12:12:30.666,2.968,0.255,-0.026,0.976
1550085150667,2019-02-13T12:12:30.667,2.969,0.254,-0.026,0.976
1550085150669,2019-02-13T12:12:30.669,2.971,0.265,-0.028,0.974
1550085150670,2019-02-13T12:12:30.670,2.972,0.268,-0.029,0.970
1550085150672,2019-02-13T12:12:30.672,2.974,0.268,-0.031,0.971
1550085150672,2019-02-13T12:12:30.672,2.974,0.270,-0.037,0.976
1550085150673,2019-02-13T12:12:30.673,2.975,0.272,-0.034,0.972
1550085150675,2019-02-13T12:12:30.675,2.977,0.275,-0.033,0.974
1550085150676,2019-02-13T12:12:30.676,2.978,0.273,-0.032,0.972
1550085150678,2019-02-13T12:12:30.678,2.980,0.282,-0.029,0.965
1550085150679,2019-02-13T12:12:30.679,2.981,0.278,-0.026,0.966
1550085150679,2019-02-13T12:12:30.679,2.981,0.280,-0.029,0.965
1550085150680,2019-02-13T12:12:30.680,2.982,0.279,-0.028,0.957
1550085150682,2019-02-13T12:12:30.682,2.984,0.282,-0.029,0.964
1550085150683,2019-02-13T12:12:30.683,2.985,0.278,-0.030,0.958
1550085150685,2019-02-13T12:12:30.685,2.987,0.277,-0.023,0.957
1550085150686,2019-02-13T12:12:30.686,2.988,0.275,-0.024,0.964
1550085150688,2019-02-13T12:12:30.688,2.990,0.281,-0.025,0.967
1550085150688,2019-02-13T12:12:30.688,2.990,0.283,-0.024,0.963
1550085150689,2019-02-13T12:12:30.689,2.991,0.281,-0.022,0.962
1550085150691,2019-02-13T12:12:30.691,2.993,0.282,-0.021,0.956
1550085150692,2019-02-13T12:12:30.692,2.994,0.280,-0.019,0.966
1550085150694,2019-02-13T12:12:30.694,2.996,0.276,-0.017,0.968
1550085150695,2019-02-13T12:12:30.695,2.997,0.282,-0.019,0.970
1550085150697,2019-02-13T12:12:30.697,2.999,0.279,-0.026,0.961
1550085150697,2019-02-13T12:12:30.697,2.999,0.276,-0.025,0.965
1550085150698,2019-02-13T12:12:30.698,3.000,0.278,-0.023,0.969
1550085150699,2019-02-13T12:12:30.699,3.001,0.282,-0.020,0.977
1550085150701,2019-02-13T12:12:30.701,3.003,0.283,-0.025,0.968
1550085150702,2019-02-13T12:12:30.702,3.004,0.281,-0.020,0.978
1550085150704,2019-02-13T12:12:30.704,3.006,0.285,-0.016,0.963
1550085150705,2019-02-13T12:12:30.705,3.007,0.277,-0.020,0.971
1550085150705,2019-02-13T12:12:30.705,3.007,0.287,-0.019,0.966
1550085150707,2019-02-13T12:12:30.707,3.009,0.282,-0.015,0.972
1550085150708,2019-02-13T12:12:30.708,3.010,0.285,-0.013,0.966
1550085150710,2019-02-13T12:12:30.710,3.012,0.283,-0.012,0.963
1550085150711,2019-02-13T12:12:30.711,3.013,0.291,-0.017,0.969
1550085150713,2019-02-13T12:12:30.713,3.015,0.292,-0.020,0.967
1550085150714,2019-02-13T12:12:30.714,3.016,0.289,-0.013,0.965
1550085150714,2019-02-13T12:12:30.714,3.016,0.288,-0.016,0.964
1550085150716,2019-02-13T12:12:30.716,3.018,0.294,-0.020,0.972
1550085150717,2019-02-13T12:12:30.717,3.019,0.290,-0.021,0.976
1550085150719,2019-02-13T12:12:30.719,3.021,0.287,-0.015,0.967
1550085150720,2019-02-13T12:12:30.720,3.022,0.294,-0.015,0.969
1550085150721,2019-02-13T12:12:30.721,3.023,0.295,-0.018,0.969
1550085150723,2019-02-13T12:12:30.723,3.025,0.297,-0.015,0.976
1550085150723,2019-02-13T12:12:30.723,3.025,0.300,-0.013,0.969
1550085150724,2019-02-13T12:12:30.724,3.026,0.300,-0.019,0.970
1550085150726,2019-02-13T12:12:30.726,3.028,0.298,-0.019,0.976
1550085150727,2019-02-13T12:12:30.727,3.029,0.297,-0.019,0.973
1550085150729,2019-02-13T12:12:30.729,3.031,0.296,-0.016,0.972
1550085150730,2019-02-13T12:12:30.730,3.032,0.296,-0.026,0.975
1550085150732,2019-02-13T12:12:30.732,3.034,0.299,-0.022,0.977
1550085150732,2019-02-13T12:12:30.732,3.034,0.295,-0.020,0.980
1550085150733,2019-02-13T12:12:30.733,3.035,0.300,-0.021,0.974
1550085150735,2019-02-13T12:12:30.735,3.037,0.297,-0.021,0.977
1550085150736,2019-02-13T12:12:30.736,3.038,0.296,-0.021,0.978
1550085150738,2019-02-13T12:12:30.738,3.040,0.295,-0.022,0.985
1550085150739,2019-02-13T12:12:30.739,3.041,0.302,-0.017,0.984
1550085150739,2019-02-13T12:12:30.739,3.041,0.297,-0.018,0.991
1550085150742,2019-02-13T12:12:30.742,3.044,0.294,-0.025,0.984
1550085150742,2019-02-13T12:12:30.742,3.044,0.304,-0.017,0.982
1550085150743,2019-02-13T12:12:30.743,3.045,0.310,-0.020,0.991
1550085150745,2019-02-13T12:12:30.745,3.047,0.305,-0.018,0.986
1550085150746,2019-02-13T12:12:30.746,3.048,0.306,-0.014,0.995
1550085150748,2019-02-13T12:12:30.748,3.050,0.314,-0.022,0.986
1550085150748,2019-02-13T12:12:30.748,3.050,0.308,-0.018,0.998
1550085150749,2019-02-13T12:12:30.749,3.051,0.309,-0.022,1.006
1550085150751,2019-02-13T12:12:30.751,3.053,0.318,-0.017,0.994
1550085150752,2019-02-13T12:12:30.752,3.054,0.314,-0.019,0.996
1550085150754,2019-02-13T12:12:30.754,3.056,0.317,-0.021,0.996
1550085150755,2019-02-13T12:12:30.755,3.057,0.315,-0.020,0.999
1550085150757,2019-02-13T12:12:30.757,3.059,0.315,-0.022,1.000
1550085150757,2019-02-13T12:12:30.757,3.059,0.307,-0.020,1.004
1550085150758,2019-02-13T12:12:30.758,3.060,0.315,-0.023,1.007
1550085150760,2019-02-13T12:12:30.760,3.062,0.319,-0.021,1.009
1550085150761,2019-02-13T12:12:30.761,3.063,0.318,-0.028,1.014
1550085150762,2019-02-13T12:12:30.762,3.064,0.317,-0.026,1.015
1550085150764,2019-02-13T12:12:30.764,3.066,0.315,-0.021,1.012
1550085150765,2019-02-13T12:12:30.765,3.067,0.305,-0.027,1.011
1550085150765,2019-02-13T12:12:30.765,3.067,0.312,-0.022,1.012
1550085150767,2019-02-13T12:12:30.767,3.069,0.313,-0.026,1.014
1550085150768,2019-02-13T12:12:30.768,3.070,0.311,-0.021,1.014
