epoch (ms),time (-09:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1550086036432,2019-02-13T12:27:16.432,12.514,0.569,0.043,0.799
1550086036434,2019-02-13T12:27:16.434,12.516,0.567,0.033,0.779
1550086036435,2019-02-13T12:27:16.435,12.517,0.567,0.046,0.784
1550086036437,2019-02-13T12:27:16.437,12.519,0.567,0.041,0.802
1550086036438,2019-02-13T12:27:16.438,12.520,0.563,0.041,0.800
1550086036440,2019-02-13T12:27:16.440,12.522,0.575,0.053,0.785
1550086036441,2019-02-13T12:27:16.441,12.523,0.562,0.050,0.796
1550086036441,2019-02-13T12:27:16.441,12.523,0.566,0.044,0.786
1550086036443,2019-02-13T12:27:16.443,12.525,0.574,0.055,0.791
1550086036444,2019-02-13T12:27:16.444,12.526,0.574,0.050,0.795
1550086036446,2019-02-13T12:27:16.446,12.528,0.574,0.048,0.781
1550086036447,2019-02-13T12:27:16.447,12.529,0.582,0.055,0.787
1550086036448,2019-02-13T12:27:16.448,12.530,0.583,0.043,0.794
1550086036450,2019-02-13T12:27:16.450,12.532,0.589,0.046,0.769
1550086036450,2019-02-13T12:27:16.450,12.532,0.589,0.047,0.787
1550086036451,2019-02-13T12:27:16.451,12.533,0.593,0.047,0.787
1550086036453,2019-02-13T12:27:16.453,12.535,0.603,0.047,0.766
1550086036454,2019-02-13T12:27:16.454,12.536,0.601,0.054,0.781
1550086036456,2019-02-13T12:27:16.456,12.538,0.606,0.058,0.783
1550086036457,2019-02-13T12:27:16.457,12.539,0.604,0.049,0.773
1550086036457,2019-02-13T12:27:16.457,12.539,0.607,0.047,0.782
1550086036459,2019-02-13T12:27:16.459,12.541,0.608,0.047,0.783
1550086036460,2019-02-13T12:27:16.460,12.542,0.613,0.038,0.783
1550086036462,2019-02-13T12:27:16.462,12.544,0.617,0.038,0.772
1550086036463,2019-02-13T12:27:16.463,12.545,0.615,0.036,0.772
1550086036465,2019-02-13T12:27:16.465,12.547,0.612,0.036,0.763
1550086036466,2019-02-13T12:27:16.466,12.548,0.606,0.033,0.771
1550086036466,2019-02-13T12:27:16.466,12.548,0.609,0.025,0.769
1550086036468,2019-02-13T12:27:16.468,12.550,0.612,0.015,0.756
1550086036469,2019-02-13T12:27:16.469,12.551,0.618,0.019,0.757
1550086036470,2019-02-13T12:27:16.470,12.552,0.616,0.022,0.755
1550086036472,2019-02-13T12:27:16.472,12.554,0.619,0.016,0.743
1550086036473,2019-02-13T12:27:16.473,12.555,0.611,0.009,0.757
1550086036475,2019-02-13T12:27:16.475,12.557,0.604,0.011,0.753
1550086036475,2019-02-13T12:27:16.475,12.557,0.597,0.011,0.748
1550086036476,2019-02-13T12:27:16.476,12.558,0.595,0.006,0.748
1550086036478,2019-02-13T12:27:16.478,12.560,0.590,0.009,0.752
1550086036479,2019-02-13T12:27:16.479,12.561,0.584,0.002,0.752
1550086036481,2019-02-13T12:27:16.481,12.563,0.582,0.003,0.756
1550086036482,2019-02-13T12:27:16.482,12.564,0.581,0.004,0.747
1550086036484,2019-02-13T12:27:16.484,12.566,0.575,0.001,0.734
1550086036484,2019-02-13T12:27:16.484,12.566,0.572,-0.004,0.727
1550086036485,2019-02-13T12:27:16.485,12.567,0.565,0.000,0.730
1550086036487,2019-02-13T12:27:16.487,12.569,0.564,-0.001,0.713
1550086036488,2019-02-13T12:27:16.488,12.570,0.558,0.001,0.723
1550086036490,2019-02-13T12:27:16.490,12.572,0.556,-0.001,0.716
1550086036491,2019-02-13T12:27:16.491,12.573,0.557,0.004,0.723
1550086036492,2019-02-13T12:27:16.492,12.574,0.554,0.010,0.723
1550086036492,2019-02-13T12:27:16.492,12.574,0.555,0.004,0.717
1550086036494,2019-02-13T12:27:16.494,12.576,0.556,0.009,0.710
1550086036495,2019-02-13T12:27:16.495,12.577,0.552,0.007,0.718
1550086036497,2019-02-13T12:27:16.497,12.579,0.555,-0.001,0.719
1550086036498,2019-02-13T12:27:16.498,12.580,0.548,0.003,0.719
1550086036500,2019-02-13T12:27:16.500,12.582,0.542,0.017,0.724
1550086036501,2019-02-13T12:27:16.501,12.583,0.539,0.024,0.726
1550086036501,2019-02-13T12:27:16.501,12.583,0.539,0.037,0.732
1550086036503,2019-02-13T12:27:16.503,12.585,0.537,0.036,0.731
1550086036504,2019-02-13T12:27:16.504,12.586,0.542,0.042,0.720
1550086036506,2019-02-13T12:27:16.506,12.588,0.544,0.050,0.720
1550086036507,2019-02-13T12:27:16.507,12.589,0.552,0.045,0.720
1550086036509,2019-02-13T12:27:16.509,12.591,0.556,0.051,0.724
1550086036510,2019-02-13T12:27:16.510,12.592,0.563,0.047,0.716
1550086036510,2019-02-13T12:27:16.510,12.592,0.562,0.042,0.721
1550086036511,2019-02-13T12:27:16.511,12.593,0.574,0.047,0.727
1550086036513,2019-02-13T12:27:16.513,12.595,0.568,0.042,0.719
1550086036514,2019-02-13T12:27:16.514,12.596,0.584,0.046,0.675
1550086036516,2019-02-13T12:27:16.516,12.598,0.594,0.055,0.645
1550086036517,2019-02-13T12:27:16.517,12.599,0.606,0.075,0.620
1550086036519,2019-02-13T12:27:16.519,12.601,0.619,0.091,0.596
1550086036519,2019-02-13T12:27:16.519,12.601,0.617,0.109,0.597
1550086036520,2019-02-13T12:27:16.520,12.602,0.626,0.122,0.618
1550086036522,2019-02-13T12:27:16.522,12.604,0.627,0.131,0.644
1550086036523,2019-02-13T12:27:16.523,12.605,0.626,0.124,0.685
1550086036525,2019-02-13T12:27:16.525,12.607,0.630,0.119,0.727
1550086036526,2019-02-13T12:27:16.526,12.608,0.625,0.109,0.753
1550086036526,2019-02-13T12:27:16.526,12.608,0.626,0.099,0.783
1550086036528,2019-02-13T12:27:16.528,12.610,0.624,0.092,0.801
1550086036529,2019-02-13T12:27:16.529,12.611,0.627,0.088,0.819
1550086036531,2019-02-13T12:27:16.531,12.613,0.635,0.085,0.829
1550086036532,2019-02-13T12:27:16.532,12.614,0.633,0.090,0.843
1550086036533,2019-02-13T12:27:16.533,12.615,0.633,0.097,0.855
1550086036535,2019-02-13T12:27:16.535,12.617,0.636,0.103,0.855
1550086036536,2019-02-13T12:27:16.536,12.618,0.636,0.107,0.869
1550086036536,2019-02-13T12:27:16.536,12.618,0.633,0.117,0.876
1550086036538,2019-02-13T12:27:16.538,12.620,0.626,0.119,0.877
1550086036539,2019-02-13T12:27:16.539,12.621,0.616,0.122,0.884
1550086036541,2019-02-13T12:27:16.541,12.623,0.618,0.117,0.882
1550086036542,2019-02-13T12:27:16.542,12.624,0.611,0.117,0.877
1550086036544,2019-02-13T12:27:16.544,12.626,0.602,0.117,0.876
1550086036544,2019-02-13T12:27:16.544,12.626,0.596,0.113,0.873
1550086036545,2019-02-13T12:27:16.545,12.627,0.599,0.101,0.868
1550086036547,2019-02-13T12:27:16.547,12.629,0.596,0.095,0.865
1550086036548,2019-02-13T12:27:16.548,12.630,0.601,0.086,0.865
1550086036550,2019-02-13T12:27:16.550,12.632,0.612,0.083,0.853
1550086036551,2019-02-13T12:27:16.551,12.633,0.613,0.084,0.842
1550086036553,2019-02-13T12:27:16.553,12.635,0.617,0.083,0.833
1550086036553,2019-02-13T12:27:16.553,12.635,0.617,0.085,0.839
1550086036554,2019-02-13T12:27:16.554,12.636,0.619,0.088,0.835
1550086036555,2019-02-13T12:27:16.555,12.637,0.621,0.085,0.834
1550086036557,2019-02-13T12:27:16.557,12.639,0.616,0.089,0.828
1550086036558,2019-02-13T12:27:16.558,12.640,0.614,0.087,0.828
1550086036560,2019-02-13T12:27:16.560,12.642,0.613,0.086,0.821
1550086036561,2019-02-13T12:27:16.561,12.643,0.609,0.085,0.842
1550086036561,2019-02-13T12:27:16.561,12.643,0.609,0.088,0.846
1550086036563,2019-02-13T12:27:16.563,12.645,0.602,0.116,0.839
1550086036564,2019-02-13T12:27:16.564,12.646,0.607,0.130,0.842
1550086036566,2019-02-13T12:27:16.566,12.648,0.602,0.123,0.839
1550086036567,2019-02-13T12:27:16.567,12.649,0.599,0.121,0.833
1550086036569,2019-02-13T12:27:16.569,12.651,0.596,0.113,0.834
1550086036570,2019-02-13T12:27:16.570,12.652,0.590,0.105,0.831
1550086036570,2019-02-13T12:27:16.570,12.652,0.584,0.105,0.826
1550086036572,2019-02-13T12:27:16.572,12.654,0.582,0.099,0.830
1550086036573,2019-02-13T12:27:16.573,12.655,0.579,0.100,0.829
1550086036574,2019-02-13T12:27:16.574,12.656,0.572,0.085,0.834
1550086036576,2019-02-13T12:27:16.576,12.658,0.570,0.086,0.833
1550086036577,2019-02-13T12:27:16.577,12.659,0.561,0.073,0.841
1550086036579,2019-02-13T12:27:16.579,12.661,0.562,0.065,0.831
1550086036579,2019-02-13T12:27:16.579,12.661,0.555,0.063,0.829
1550086036580,2019-02-13T12:27:16.580,12.662,0.567,0.058,0.829
1550086036582,2019-02-13T12:27:16.582,12.664,0.556,0.053,0.823
1550086036583,2019-02-13T12:27:16.583,12.665,0.558,0.054,0.819
1550086036585,2019-02-13T12:27:16.585,12.667,0.559,0.056,0.819
1550086036586,2019-02-13T12:27:16.586,12.668,0.556,0.056,0.824
1550086036588,2019-02-13T12:27:16.588,12.670,0.557,0.059,0.825
1550086036588,2019-02-13T12:27:16.588,12.670,0.557,0.069,0.818
1550086036589,2019-02-13T12:27:16.589,12.671,0.549,0.070,0.816
1550086036591,2019-02-13T12:27:16.591,12.673,0.555,0.070,0.811
1550086036592,2019-02-13T12:27:16.592,12.674,0.561,0.081,0.816
1550086036594,2019-02-13T12:27:16.594,12.676,0.557,0.082,0.815
1550086036595,2019-02-13T12:27:16.595,12.677,0.556,0.083,0.813
1550086036595,2019-02-13T12:27:16.595,12.677,0.556,0.082,0.820
1550086036596,2019-02-13T12:27:16.596,12.678,0.562,0.081,0.823
1550086036598,2019-02-13T12:27:16.598,12.680,0.558,0.077,0.827
1550086036599,2019-02-13T12:27:16.599,12.681,0.558,0.071,0.824
1550086036601,2019-02-13T12:27:16.601,12.683,0.562,0.072,0.829
1550086036602,2019-02-13T12:27:16.602,12.684,0.565,0.064,0.837
1550086036604,2019-02-13T12:27:16.604,12.686,0.569,0.062,0.845
1550086036604,2019-02-13T12:27:16.604,12.686,0.575,0.051,0.845
1550086036605,2019-02-13T12:27:16.605,12.687,0.578,0.058,0.842
1550086036607,2019-02-13T12:27:16.607,12.689,0.578,0.053,0.840
1550086036608,2019-02-13T12:27:16.608,12.690,0.583,0.045,0.852
1550086036610,2019-02-13T12:27:16.610,12.692,0.583,0.045,0.849
1550086036611,2019-02-13T12:27:16.611,12.693,0.578,0.047,0.872
1550086036613,2019-02-13T12:27:16.613,12.695,0.589,0.037,0.826
1550086036613,2019-02-13T12:27:16.613,12.695,0.582,0.040,0.851
1550086036614,2019-02-13T12:27:16.614,12.696,0.585,0.040,0.865
1550086036615,2019-02-13T12:27:16.615,12.697,0.588,0.035,0.848
1550086036617,2019-02-13T12:27:16.617,12.699,0.591,0.035,0.859
1550086036618,2019-02-13T12:27:16.618,12.700,0.594,0.030,0.851
1550086036620,2019-02-13T12:27:16.620,12.702,0.598,0.033,0.856
1550086036621,2019-02-13T12:27:16.621,12.703,0.599,0.032,0.858
1550086036621,2019-02-13T12:27:16.621,12.703,0.606,0.028,0.855
1550086036623,2019-02-13T12:27:16.623,12.705,0.611,0.036,0.856
1550086036624,2019-02-13T12:27:16.624,12.706,0.615,0.031,0.847
1550086036626,2019-02-13T12:27:16.626,12.708,0.613,0.033,0.860
1550086036627,2019-02-13T12:27:16.627,12.709,0.615,0.036,0.855
1550086036629,2019-02-13T12:27:16.629,12.711,0.619,0.037,0.848
1550086036630,2019-02-13T12:27:16.630,12.712,0.621,0.037,0.861
1550086036630,2019-02-13T12:27:16.630,12.712,0.624,0.040,0.853
1550086036632,2019-02-13T12:27:16.632,12.714,0.623,0.041,0.856
1550086036633,2019-02-13T12:27:16.633,12.715,0.620,0.041,0.852
1550086036635,2019-02-13T12:27:16.635,12.717,0.622,0.039,0.864
1550086036636,2019-02-13T12:27:16.636,12.718,0.621,0.042,0.858
1550086036637,2019-02-13T12:27:16.637,12.719,0.623,0.045,0.860
1550086036639,2019-02-13T12:27:16.639,12.721,0.607,0.026,0.909
1550086036639,2019-02-13T12:27:16.639,12.721,0.624,0.040,0.828
1550086036640,2019-02-13T12:27:16.640,12.722,0.618,0.041,0.856
1550086036642,2019-02-13T12:27:16.642,12.724,0.613,0.036,0.850
1550086036643,2019-02-13T12:27:16.643,12.725,0.616,0.045,0.867
1550086036645,2019-02-13T12:27:16.645,12.727,0.603,0.042,0.863
1550086036646,2019-02-13T12:27:16.646,12.728,0.609,0.046,0.856
1550086036648,2019-02-13T12:27:16.648,12.730,0.619,0.051,0.865
1550086036648,2019-02-13T12:27:16.648,12.730,0.608,0.053,0.864
1550086036649,2019-02-13T12:27:16.649,12.731,0.607,0.053,0.834
1550086036651,2019-02-13T12:27:16.651,12.733,0.596,0.051,0.872
1550086036652,2019-02-13T12:27:16.652,12.734,0.612,0.063,0.839
1550086036654,2019-02-13T12:27:16.654,12.736,0.602,0.053,0.850
1550086036655,2019-02-13T12:27:16.655,12.737,0.603,0.051,0.869
1550086036657,2019-02-13T12:27:16.657,12.739,0.609,0.057,0.816
1550086036658,2019-02-13T12:27:16.658,12.740,0.596,0.052,0.854
1550086036658,2019-02-13T12:27:16.658,12.740,0.607,0.054,0.846
1550086036659,2019-02-13T12:27:16.659,12.741,0.602,0.052,0.824
1550086036661,2019-02-13T12:27:16.661,12.743,0.604,0.056,0.837
1550086036662,2019-02-13T12:27:16.662,12.744,0.602,0.056,0.831
1550086036664,2019-02-13T12:27:16.664,12.746,0.602,0.056,0.824
1550086036664,2019-02-13T12:27:16.664,12.746,0.603,0.057,0.825
1550086036665,2019-02-13T12:27:16.665,12.747,0.597,0.061,0.828
1550086036667,2019-02-13T12:27:16.667,12.749,0.597,0.062,0.823
1550086036668,2019-02-13T12:27:16.668,12.750,0.595,0.062,0.822
1550086036670,2019-02-13T12:27:16.670,12.752,0.602,0.062,0.825
1550086036671,2019-02-13T12:27:16.671,12.753,0.603,0.058,0.819
1550086036673,2019-02-13T12:27:16.673,12.755,0.599,0.057,0.819
1550086036673,2019-02-13T12:27:16.673,12.755,0.605,0.052,0.812
1550086036674,2019-02-13T12:27:16.674,12.756,0.599,0.055,0.809
1550086036676,2019-02-13T12:27:16.676,12.758,0.597,0.056,0.810
1550086036677,2019-02-13T12:27:16.677,12.759,0.595,0.052,0.805
1550086036678,2019-02-13T12:27:16.678,12.760,0.595,0.055,0.805
1550086036680,2019-02-13T12:27:16.680,12.762,0.600,0.053,0.802
1550086036681,2019-02-13T12:27:16.681,12.763,0.594,0.051,0.795
1550086036681,2019-02-13T12:27:16.681,12.763,0.594,0.049,0.800
1550086036683,2019-02-13T12:27:16.683,12.765,0.593,0.040,0.803
1550086036684,2019-02-13T12:27:16.684,12.766,0.599,0.045,0.796
1550086036686,2019-02-13T12:27:16.686,12.768,0.595,0.039,0.795
1550086036687,2019-02-13T12:27:16.687,12.769,0.595,0.038,0.788
1550086036689,2019-02-13T12:27:16.689,12.771,0.593,0.036,0.786
1550086036690,2019-02-13T12:27:16.690,12.772,0.594,0.028,0.795
1550086036690,2019-02-13T12:27:16.690,12.772,0.586,0.032,0.795
1550086036692,2019-02-13T12:27:16.692,12.774,0.588,0.026,0.785
1550086036693,2019-02-13T12:27:16.693,12.775,0.594,0.026,0.788
1550086036695,2019-02-13T12:27:16.695,12.777,0.592,0.029,0.791
1550086036696,2019-02-13T12:27:16.696,12.778,0.596,0.025,0.793
1550086036698,2019-02-13T12:27:16.698,12.780,0.601,0.022,0.789
1550086036699,2019-02-13T12:27:16.699,12.781,0.596,0.024,0.790
1550086036699,2019-02-13T12:27:16.699,12.781,0.595,0.022,0.799
1550086036700,2019-02-13T12:27:16.700,12.782,0.593,0.021,0.790
1550086036702,2019-02-13T12:27:16.702,12.784,0.601,0.022,0.789
1550086036703,2019-02-13T12:27:16.703,12.785,0.598,0.031,0.789
1550086036705,2019-02-13T12:27:16.705,12.787,0.597,0.022,0.792
1550086036706,2019-02-13T12:27:16.706,12.788,0.600,0.018,0.793
1550086036708,2019-02-13T12:27:16.708,12.790,0.597,0.024,0.798
1550086036708,2019-02-13T12:27:16.708,12.790,0.595,0.024,0.794
1550086036709,2019-02-13T12:27:16.709,12.791,0.597,0.021,0.789
1550086036711,2019-02-13T12:27:16.711,12.793,0.596,0.027,0.792
1550086036712,2019-02-13T12:27:16.712,12.794,0.600,0.023,0.794
1550086036714,2019-02-13T12:27:16.714,12.796,0.595,0.022,0.797
1550086036715,2019-02-13T12:27:16.715,12.797,0.595,0.023,0.799
1550086036717,2019-02-13T12:27:16.717,12.799,0.594,0.027,0.795
1550086036717,2019-02-13T12:27:16.717,12.799,0.595,0.020,0.799
1550086036718,2019-02-13T12:27:16.718,12.800,0.598,0.028,0.796
1550086036719,2019-02-13T12:27:16.719,12.801,0.601,0.024,0.788
1550086036721,2019-02-13T12:27:16.721,12.803,0.604,0.020,0.792
1550086036722,2019-02-13T12:27:16.722,12.804,0.600,0.020,0.796
1550086036724,2019-02-13T12:27:16.724,12.806,0.603,0.019,0.791
1550086036725,2019-02-13T12:27:16.725,12.807,0.598,0.027,0.790
1550086036725,2019-02-13T12:27:16.725,12.807,0.597,0.024,0.793
1550086036727,2019-02-13T12:27:16.727,12.809,0.601,0.025,0.787
1550086036728,2019-02-13T12:27:16.728,12.810,0.600,0.024,0.789
1550086036730,2019-02-13T12:27:16.730,12.812,0.595,0.026,0.782
1550086036731,2019-02-13T12:27:16.731,12.813,0.595,0.031,0.780
1550086036733,2019-02-13T12:27:16.733,12.815,0.598,0.029,0.789
1550086036733,2019-02-13T12:27:16.733,12.815,0.593,0.025,0.787
1550086036734,2019-02-13T12:27:16.734,12.816,0.591,0.032,0.787
1550086036736,2019-02-13T12:27:16.736,12.818,0.595,0.034,0.798
1550086036737,2019-02-13T12:27:16.737,12.819,0.603,0.032,0.790
1550086036739,2019-02-13T12:27:16.739,12.821,0.595,0.035,0.787
1550086036740,2019-02-13T12:27:16.740,12.822,0.595,0.041,0.793
1550086036741,2019-02-13T12:27:16.741,12.823,0.598,0.046,0.798
1550086036741,2019-02-13T12:27:16.741,12.823,0.596,0.045,0.799
1550086036743,2019-02-13T12:27:16.743,12.825,0.596,0.040,0.803
1550086036744,2019-02-13T12:27:16.744,12.826,0.599,0.045,0.805
1550086036746,2019-02-13T12:27:16.746,12.828,0.601,0.047,0.809
1550086036747,2019-02-13T12:27:16.747,12.829,0.602,0.059,0.809
1550086036749,2019-02-13T12:27:16.749,12.831,0.598,0.057,0.813
1550086036750,2019-02-13T12:27:16.750,12.832,0.595,0.056,0.813
1550086036750,2019-02-13T12:27:16.750,12.832,0.599,0.060,0.810
1550086036752,2019-02-13T12:27:16.752,12.834,0.606,0.065,0.822
1550086036753,2019-02-13T12:27:16.753,12.835,0.599,0.060,0.816
1550086036755,2019-02-13T12:27:16.755,12.837,0.604,0.063,0.818
1550086036756,2019-02-13T12:27:16.756,12.838,0.605,0.066,0.819
1550086036758,2019-02-13T12:27:16.758,12.840,0.599,0.067,0.825
1550086036759,2019-02-13T12:27:16.759,12.841,0.603,0.064,0.816
1550086036759,2019-02-13T12:27:16.759,12.841,0.606,0.065,0.823
1550086036761,2019-02-13T12:27:16.761,12.843,0.601,0.063,0.818
1550086036762,2019-02-13T12:27:16.762,12.844,0.600,0.064,0.818
1550086036763,2019-02-13T12:27:16.763,12.845,0.601,0.067,0.823
1550086036765,2019-02-13T12:27:16.765,12.847,0.599,0.070,0.825
1550086036766,2019-02-13T12:27:16.766,12.848,0.594,0.063,0.823
1550086036768,2019-02-13T12:27:16.768,12.850,0.594,0.059,0.826
1550086036768,2019-02-13T12:27:16.768,12.850,0.595,0.060,0.827
1550086036769,2019-02-13T12:27:16.769,12.851,0.599,0.056,0.823
1550086036771,2019-02-13T12:27:16.771,12.853,0.589,0.057,0.828
1550086036772,2019-02-13T12:27:16.772,12.854,0.589,0.055,0.830
1550086036774,2019-02-13T12:27:16.774,12.856,0.588,0.055,0.833
1550086036775,2019-02-13T12:27:16.775,12.857,0.586,0.051,0.831
1550086036777,2019-02-13T12:27:16.777,12.859,0.589,0.043,0.830
1550086036777,2019-02-13T12:27:16.777,12.859,0.588,0.054,0.829
1550086036778,2019-02-13T12:27:16.778,12.860,0.582,0.051,0.833
1550086036780,2019-02-13T12:27:16.780,12.862,0.591,0.049,0.831
1550086036781,2019-02-13T12:27:16.781,12.863,0.587,0.052,0.837
1550086036782,2019-02-13T12:27:16.782,12.864,0.586,0.050,0.837
1550086036784,2019-02-13T12:27:16.784,12.866,0.583,0.053,0.842
1550086036785,2019-02-13T12:27:16.785,12.867,0.582,0.050,0.842
1550086036785,2019-02-13T12:27:16.785,12.867,0.581,0.055,0.838
1550086036787,2019-02-13T12:27:16.787,12.869,0.576,0.052,0.842
1550086036788,2019-02-13T12:27:16.788,12.870,0.577,0.049,0.842
1550086036790,2019-02-13T12:27:16.790,12.872,0.580,0.046,0.840
1550086036791,2019-02-13T12:27:16.791,12.873,0.582,0.054,0.845
1550086036793,2019-02-13T12:27:16.793,12.875,0.575,0.049,0.844
1550086036794,2019-02-13T12:27:16.794,12.876,0.574,0.048,0.844
1550086036794,2019-02-13T12:27:16.794,12.876,0.571,0.049,0.838
1550086036796,2019-02-13T12:27:16.796,12.878,0.573,0.051,0.839
1550086036797,2019-02-13T12:27:16.797,12.879,0.577,0.052,0.840
1550086036799,2019-02-13T12:27:16.799,12.881,0.570,0.049,0.841
1550086036800,2019-02-13T12:27:16.800,12.882,0.570,0.053,0.837
1550086036802,2019-02-13T12:27:16.802,12.884,0.568,0.048,0.839
1550086036802,2019-02-13T12:27:16.802,12.884,0.575,0.052,0.843
1550086036803,2019-02-13T12:27:16.803,12.885,0.567,0.051,0.834
1550086036804,2019-02-13T12:27:16.804,12.886,0.570,0.048,0.842
1550086036806,2019-02-13T12:27:16.806,12.888,0.573,0.046,0.845
1550086036807,2019-02-13T12:27:16.807,12.889,0.568,0.055,0.845
1550086036809,2019-02-13T12:27:16.809,12.891,0.567,0.053,0.847
1550086036810,2019-02-13T12:27:16.810,12.892,0.571,0.047,0.854
1550086036810,2019-02-13T12:27:16.810,12.892,0.574,0.049,0.843
1550086036812,2019-02-13T12:27:16.812,12.894,0.564,0.046,0.840
1550086036813,2019-02-13T12:27:16.813,12.895,0.571,0.044,0.843
1550086036815,2019-02-13T12:27:16.815,12.897,0.566,0.044,0.844
1550086036816,2019-02-13T12:27:16.816,12.898,0.570,0.048,0.834
1550086036818,2019-02-13T12:27:16.818,12.900,0.571,0.046,0.844
1550086036819,2019-02-13T12:27:16.819,12.901,0.563,0.046,0.849
1550086036819,2019-02-13T12:27:16.819,12.901,0.570,0.042,0.850
1550086036821,2019-02-13T12:27:16.821,12.903,0.571,0.044,0.830
1550086036822,2019-02-13T12:27:16.822,12.904,0.566,0.043,0.834
1550086036823,2019-02-13T12:27:16.823,12.905,0.571,0.048,0.840
1550086036825,2019-02-13T12:27:16.825,12.907,0.572,0.048,0.822
1550086036826,2019-02-13T12:27:16.826,12.908,0.569,0.047,0.836
1550086036828,2019-02-13T12:27:16.828,12.910,0.573,0.048,0.827
1550086036828,2019-02-13T12:27:16.828,12.910,0.570,0.045,0.829
1550086036829,2019-02-13T12:27:16.829,12.911,0.570,0.043,0.832
1550086036831,2019-02-13T12:27:16.831,12.913,0.567,0.048,0.828
1550086036832,2019-02-13T12:27:16.832,12.914,0.568,0.048,0.829
1550086036834,2019-02-13T12:27:16.834,12.916,0.567,0.045,0.824
1550086036835,2019-02-13T12:27:16.835,12.917,0.570,0.044,0.827
1550086036837,2019-02-13T12:27:16.837,12.919,0.573,0.045,0.823
1550086036837,2019-02-13T12:27:16.837,12.919,0.573,0.041,0.824
1550086036838,2019-02-13T12:27:16.838,12.920,0.574,0.038,0.825
1550086036840,2019-02-13T12:27:16.840,12.922,0.568,0.039,0.812
1550086036841,2019-02-13T12:27:16.841,12.923,0.570,0.036,0.821
1550086036843,2019-02-13T12:27:16.843,12.925,0.580,0.036,0.823
1550086036844,2019-02-13T12:27:16.844,12.926,0.580,0.033,0.824
1550086036845,2019-02-13T12:27:16.845,12.927,0.580,0.034,0.820
1550086036845,2019-02-13T12:27:16.845,12.927,0.584,0.037,0.811
1550086036847,2019-02-13T12:27:16.847,12.929,0.583,0.036,0.818
1550086036848,2019-02-13T12:27:16.848,12.930,0.579,0.035,0.821
1550086036850,2019-02-13T12:27:16.850,12.932,0.584,0.031,0.819
1550086036851,2019-02-13T12:27:16.851,12.933,0.578,0.037,0.811
1550086036853,2019-02-13T12:27:16.853,12.935,0.588,0.034,0.818
1550086036854,2019-02-13T12:27:16.854,12.936,0.581,0.034,0.822
1550086036854,2019-02-13T12:27:16.854,12.936,0.582,0.031,0.822
1550086036856,2019-02-13T12:27:16.856,12.938,0.583,0.031,0.814
1550086036857,2019-02-13T12:27:16.857,12.939,0.581,0.029,0.826
1550086036859,2019-02-13T12:27:16.859,12.941,0.577,0.032,0.822
1550086036860,2019-02-13T12:27:16.860,12.942,0.579,0.031,0.815
1550086036862,2019-02-13T12:27:16.862,12.944,0.582,0.034,0.813
1550086036863,2019-02-13T12:27:16.863,12.945,0.577,0.035,0.812
1550086036863,2019-02-13T12:27:16.863,12.945,0.581,0.036,0.817
1550086036865,2019-02-13T12:27:16.865,12.947,0.575,0.034,0.814
1550086036866,2019-02-13T12:27:16.866,12.948,0.577,0.033,0.816
1550086036867,2019-02-13T12:27:16.867,12.949,0.573,0.036,0.812
1550086036869,2019-02-13T12:27:16.869,12.951,0.573,0.037,0.809
1550086036870,2019-02-13T12:27:16.870,12.952,0.564,0.045,0.809
1550086036870,2019-02-13T12:27:16.870,12.952,0.565,0.042,0.806
1550086036872,2019-02-13T12:27:16.872,12.954,0.572,0.032,0.817
1550086036873,2019-02-13T12:27:16.873,12.955,0.562,0.030,0.819
1550086036875,2019-02-13T12:27:16.875,12.957,0.571,0.029,0.814
1550086036876,2019-02-13T12:27:16.876,12.958,0.561,0.034,0.811
1550086036878,2019-02-13T12:27:16.878,12.960,0.559,0.029,0.805
1550086036879,2019-02-13T12:27:16.879,12.961,0.560,0.029,0.806
1550086036881,2019-02-13T12:27:16.881,12.963,0.559,0.032,0.807
1550086036881,2019-02-13T12:27:16.881,12.963,0.554,0.031,0.809
1550086036882,2019-02-13T12:27:16.882,12.964,0.552,0.030,0.813
1550086036884,2019-02-13T12:27:16.884,12.966,0.557,0.029,0.812
1550086036885,2019-02-13T12:27:16.885,12.967,0.553,0.031,0.808
1550086036886,2019-02-13T12:27:16.886,12.968,0.562,0.033,0.814
1550086036888,2019-02-13T12:27:16.888,12.970,0.555,0.021,0.815
1550086036888,2019-02-13T12:27:16.888,12.970,0.554,0.026,0.811
1550086036889,2019-02-13T12:27:16.889,12.971,0.548,0.021,0.819
1550086036891,2019-02-13T12:27:16.891,12.973,0.551,0.024,0.817
1550086036892,2019-02-13T12:27:16.892,12.974,0.559,0.025,0.816
1550086036894,2019-02-13T12:27:16.894,12.976,0.558,0.027,0.822
1550086036895,2019-02-13T12:27:16.895,12.977,0.560,0.026,0.824
1550086036897,2019-02-13T12:27:16.897,12.979,0.558,0.026,0.824
1550086036897,2019-02-13T12:27:16.897,12.979,0.552,0.026,0.820
1550086036898,2019-02-13T12:27:16.898,12.980,0.558,0.026,0.819
1550086036900,2019-02-13T12:27:16.900,12.982,0.559,0.031,0.823
1550086036901,2019-02-13T12:27:16.901,12.983,0.557,0.030,0.820
1550086036903,2019-02-13T12:27:16.903,12.985,0.557,0.033,0.821
1550086036904,2019-02-13T12:27:16.904,12.986,0.559,0.035,0.825
